Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1911,77,0.11949,0.11275,0.5,17683.374,1993.882,16686.433,103293.049,5.841
1911,78,0.12723,0.11962,0.5,15689.493,1876.743,14751.121,86606.615,5.52
1911,79,0.14305,0.1335,0.5,13812.75,1843.991,12890.754,71855.494,5.202
1911,80,0.14587,0.13595,0.5,11968.759,1627.204,11155.157,58964.74,4.927
1911,81,0.15926,0.14751,0.5,10341.555,1525.483,9578.813,47809.583,4.623
1911,82,0.16995,0.15664,0.5,8816.072,1380.94,8125.602,38230.77,4.336
1911,83,0.19038,0.17383,0.5,7435.132,1292.461,6788.902,30105.168,4.049
1911,84,0.2029,0.18421,0.5,6142.671,1131.552,5576.896,23316.266,3.796
1911,85,0.21967,0.19793,0.5,5011.12,991.842,4515.199,17739.37,3.54
1911,86,0.24937,0.22173,0.5,4019.277,891.178,3573.688,13224.172,3.29
1911,87,0.27223,0.23961,0.5,3128.099,749.53,2753.334,9650.484,3.085
1911,88,0.29652,0.25823,0.5,2378.569,614.229,2071.454,6897.15,2.9
1911,89,0.31929,0.27533,0.5,1764.339,485.783,1521.448,4825.696,2.735
1911,90,0.33937,0.29014,0.5,1278.556,370.96,1093.076,3304.248,2.584
1911,91,0.36494,0.30862,0.5,907.596,280.105,767.544,2211.172,2.436
1911,92,0.39129,0.32726,0.5,627.492,205.352,524.815,1443.628,2.301
1911,93,0.41828,0.34593,0.5,422.139,146.032,349.123,918.813,2.177
1911,94,0.44578,0.36453,0.5,276.107,100.649,225.782,569.69,2.063
1911,95,0.47361,0.38293,0.5,175.457,67.188,141.863,343.908,1.96
1911,96,0.50161,0.40103,0.5,108.269,43.419,86.559,202.045,1.866
1911,97,0.5296,0.41872,0.5,64.85,27.154,51.273,115.486,1.781
1911,98,0.5574,0.43591,0.5,37.696,16.432,29.48,64.213,1.703
1911,99,0.58485,0.45252,0.5,21.264,9.622,16.453,34.733,1.633
1911,100,0.61178,0.46848,0.5,11.641,5.454,8.915,18.28,1.57
1911,101,0.63805,0.48373,0.5,6.188,2.993,4.691,9.366,1.514
1911,102,0.66351,0.49822,0.5,3.195,1.592,2.399,4.675,1.463
1911,103,0.68806,0.51194,0.5,1.603,0.821,1.193,2.276,1.42
1911,104,0.7116,0.52486,0.5,0.782,0.411,0.577,1.083,1.385
1911,105,0.73405,1,1.362,0.372,0.372,0.506,0.506,1.362
1912,0,0.1139,0.10605,0.35,1e+05,10605.226,93106.603,4991323.464,49.913
1912,1,0.03995,0.03917,0.5,89394.774,3501.464,87644.042,4898216.861,54.793
1912,2,0.0205,0.02029,0.5,85893.31,1743.132,85021.744,4810572.819,56.006
1912,3,0.01325,0.01317,0.5,84150.178,1107.922,83596.218,4725551.075,56.156
1912,4,0.00886,0.00882,0.5,83042.257,732.13,82676.192,4641954.857,55.899
1912,5,0.00701,0.00699,0.5,82310.127,574.956,82022.649,4559278.665,55.391
1912,6,0.00528,0.00527,0.5,81735.171,430.394,81519.974,4477256.016,54.778
1912,7,0.00431,0.0043,0.5,81304.776,349.472,81130.04,4395736.043,54.065
1912,8,0.00369,0.00368,0.5,80955.304,297.98,80806.314,4314606.002,53.296
1912,9,0.00315,0.00315,0.5,80657.324,253.677,80530.486,4233799.688,52.491
1912,10,0.00278,0.00278,0.5,80403.647,223.5,80291.897,4153269.202,51.655
1912,11,0.00234,0.00234,0.5,80180.147,187.658,80086.318,4072977.305,50.798
1912,12,0.00256,0.00256,0.5,79992.489,204.419,79890.279,3992890.987,49.916
1912,13,0.0027,0.00269,0.5,79788.07,214.752,79680.694,3913000.707,49.042
1912,14,0.00365,0.00364,0.5,79573.318,289.712,79428.462,3833320.014,48.173
1912,15,0.00422,0.00421,0.5,79283.606,333.88,79116.666,3753891.552,47.348
1912,16,0.00481,0.0048,0.5,78949.726,378.78,78760.336,3674774.885,46.546
1912,17,0.00521,0.0052,0.5,78570.946,408.198,78366.847,3596014.549,45.768
1912,18,0.00554,0.00553,0.5,78162.748,432.095,77946.701,3517647.702,45.004
1912,19,0.00547,0.00545,0.5,77730.654,423.733,77518.787,3439701.001,44.252
1912,20,0.00599,0.00598,0.5,77306.921,462.033,77075.904,3362182.214,43.491
1912,21,0.00621,0.00619,0.5,76844.887,475.941,76606.917,3285106.31,42.75
1912,22,0.00635,0.00633,0.5,76368.946,483.156,76127.368,3208499.393,42.013
1912,23,0.00645,0.00643,0.5,75885.79,487.995,75641.792,3132372.025,41.277
1912,24,0.00635,0.00633,0.5,75397.795,477.633,75158.978,3056730.233,40.541
1912,25,0.00604,0.00602,0.5,74920.162,451.305,74694.509,2981571.255,39.797
1912,26,0.00577,0.00576,0.5,74468.857,428.815,74254.449,2906876.746,39.035
1912,27,0.00634,0.00632,0.5,74040.042,467.86,73806.112,2832622.296,38.258
1912,28,0.00654,0.00652,0.5,73572.182,479.381,73332.491,2758816.184,37.498
1912,29,0.00684,0.00682,0.5,73092.801,498.339,72843.631,2685483.693,36.741
1912,30,0.00743,0.0074,0.5,72594.461,537.049,72325.937,2612640.062,35.99
1912,31,0.00707,0.00704,0.5,72057.413,507.314,71803.756,2540314.125,35.254
1912,32,0.00808,0.00805,0.5,71550.099,575.864,71262.167,2468510.369,34.5
1912,33,0.00787,0.00784,0.5,70974.234,556.459,70696.005,2397248.203,33.776
1912,34,0.00828,0.00825,0.5,70417.776,580.69,70127.431,2326552.198,33.039
1912,35,0.00835,0.00831,0.5,69837.086,580.579,69546.796,2256424.767,32.31
1912,36,0.00893,0.00889,0.5,69256.507,615.675,68948.67,2186877.97,31.576
1912,37,0.00906,0.00901,0.5,68640.833,618.745,68331.46,2117929.301,30.855
1912,38,0.00916,0.00912,0.5,68022.088,620.334,67711.921,2049597.84,30.131
1912,39,0.00941,0.00937,0.5,67401.754,631.237,67086.135,1981885.92,29.404
1912,40,0.00855,0.00851,0.5,66770.517,568.213,66486.41,1914799.784,28.677
1912,41,0.00857,0.00854,0.5,66202.303,565.2,65919.703,1848313.374,27.919
1912,42,0.00993,0.00988,0.5,65637.103,648.714,65312.746,1782393.671,27.155
1912,43,0.00977,0.00972,0.5,64988.39,631.674,64672.553,1717080.925,26.421
1912,44,0.0107,0.01064,0.5,64356.716,684.851,64014.291,1652408.372,25.676
1912,45,0.01136,0.01129,0.5,63671.866,719.079,63312.326,1588394.081,24.947
1912,46,0.01204,0.01197,0.5,62952.787,753.59,62575.992,1525081.755,24.226
1912,47,0.0125,0.01242,0.5,62199.196,772.475,61812.959,1462505.763,23.513
1912,48,0.01367,0.01358,0.5,61426.721,834.159,61009.642,1400692.805,22.803
1912,49,0.01438,0.01428,0.5,60592.562,865.339,60159.893,1339683.163,22.11
1912,50,0.01399,0.0139,0.5,59727.223,829.994,59312.226,1279523.27,21.423
1912,51,0.01508,0.01497,0.5,58897.229,881.507,58456.476,1220211.044,20.718
1912,52,0.01624,0.01611,0.5,58015.722,934.48,57548.482,1161754.569,20.025
1912,53,0.01741,0.01725,0.5,57081.242,984.936,56588.774,1104206.087,19.344
1912,54,0.01752,0.01737,0.5,56096.306,974.271,55609.171,1047617.312,18.675
1912,55,0.01907,0.01889,0.5,55122.035,1041.291,54601.39,992008.142,17.997
1912,56,0.02038,0.02017,0.5,54080.744,1090.972,53535.259,937406.752,17.333
1912,57,0.02038,0.02017,0.5,52989.773,1069.034,52455.256,883871.493,16.68
1912,58,0.02239,0.02214,0.5,51920.739,1149.516,51345.981,831416.237,16.013
1912,59,0.02585,0.02552,0.5,50771.223,1295.927,50123.26,780070.256,15.364
1912,60,0.02744,0.02707,0.5,49475.296,1339.213,48805.689,729946.996,14.754
1912,61,0.02823,0.02784,0.5,48136.083,1339.942,47466.112,681141.307,14.15
1912,62,0.0306,0.03014,0.5,46796.141,1410.487,46090.897,633675.195,13.541
1912,63,0.03337,0.03282,0.5,45385.654,1489.683,44640.812,587584.298,12.946
1912,64,0.03432,0.03374,0.5,43895.97,1481.036,43155.452,542943.486,12.369
1912,65,0.03692,0.03625,0.5,42414.934,1537.744,41646.062,499788.034,11.783
1912,66,0.04116,0.04033,0.5,40877.19,1648.627,40052.877,458141.971,11.208
1912,67,0.04548,0.04447,0.5,39228.563,1744.309,38356.409,418089.094,10.658
1912,68,0.0518,0.0505,0.5,37484.254,1892.826,36537.842,379732.686,10.13
1912,69,0.05538,0.05389,0.5,35591.429,1917.9,34632.479,343194.844,9.643
1912,70,0.05886,0.05718,0.5,33673.529,1925.347,32710.855,308562.365,9.163
1912,71,0.06535,0.06328,0.5,31748.181,2009.15,30743.606,275851.51,8.689
1912,72,0.07144,0.06897,0.5,29739.031,2051.182,28713.44,245107.904,8.242
1912,73,0.07438,0.07171,0.5,27687.849,1985.51,26695.094,216394.464,7.816
1912,74,0.07765,0.07475,0.5,25702.339,1921.212,24741.733,189699.37,7.381
1912,75,0.08759,0.08392,0.5,23781.126,1995.673,22783.29,164957.638,6.936
1912,76,0.10227,0.0973,0.5,21785.454,2119.67,20725.619,142174.348,6.526
1912,77,0.11479,0.10856,0.5,19665.784,2134.944,18598.312,121448.729,6.176
1912,78,0.11629,0.1099,0.5,17530.84,1926.584,16567.548,102850.417,5.867
1912,79,0.13174,0.1236,0.5,15604.256,1928.621,14639.945,86282.869,5.529
1912,80,0.13603,0.12737,0.5,13675.634,1741.805,12804.732,71642.924,5.239
1912,81,0.14693,0.13687,0.5,11933.829,1633.423,11117.118,58838.192,4.93
1912,82,0.1617,0.1496,0.5,10300.406,1540.973,9529.92,47721.075,4.633
1912,83,0.17304,0.15926,0.5,8759.434,1395.064,8061.902,38191.155,4.36
1912,84,0.19303,0.17604,0.5,7364.37,1296.402,6716.169,30129.253,4.091
1912,85,0.20699,0.18757,0.5,6067.968,1138.186,5498.875,23413.084,3.858
1912,86,0.2219,0.19973,0.5,4929.782,984.65,4437.457,17914.209,3.634
1912,87,0.23708,0.21195,0.5,3945.132,836.183,3527.041,13476.752,3.416
1912,88,0.26923,0.23729,0.5,3108.949,737.712,2740.093,9949.711,3.2
1912,89,0.26938,0.23741,0.5,2371.237,562.95,2089.762,7209.618,3.04
1912,90,0.30614,0.2655,0.5,1808.287,480.105,1568.234,5119.856,2.831
1912,91,0.32856,0.2822,0.5,1328.182,374.817,1140.774,3551.622,2.674
1912,92,0.35179,0.29917,0.5,953.365,285.218,810.756,2410.848,2.529
1912,93,0.37575,0.31632,0.5,668.147,211.347,562.474,1600.092,2.395
1912,94,0.40032,0.33356,0.5,456.8,152.369,380.616,1037.618,2.271
1912,95,0.42541,0.35079,0.5,304.432,106.793,251.035,657.002,2.158
1912,96,0.45089,0.36794,0.5,197.639,72.719,161.279,405.967,2.054
1912,97,0.47663,0.3849,0.5,124.92,48.082,100.879,244.688,1.959
1912,98,0.50249,0.40159,0.5,76.838,30.858,61.409,143.808,1.872
1912,99,0.52834,0.41793,0.5,45.981,19.217,36.372,82.399,1.792
1912,100,0.55404,0.43385,0.5,26.764,11.612,20.958,46.027,1.72
1912,101,0.57945,0.44928,0.5,15.152,6.808,11.748,25.069,1.654
1912,102,0.60445,0.46417,0.5,8.345,3.873,6.408,13.32,1.596
1912,103,0.62891,0.47846,0.5,4.471,2.139,3.402,6.912,1.546
1912,104,0.65274,0.49212,0.5,2.332,1.148,1.758,3.511,1.505
1912,105,0.67581,1,1.48,1.184,1.184,1.752,1.752,1.48
1913,0,0.11325,0.10548,0.35,1e+05,10548.378,93143.554,5140772.982,51.408
1913,1,0.03341,0.03286,0.5,89451.622,2939.6,87981.822,5047629.427,56.429
1913,2,0.01577,0.01564,0.5,86512.022,1353.346,85835.349,4959647.605,57.329
1913,3,0.01171,0.01164,0.5,85158.676,991.117,84663.118,4873812.256,57.232
1913,4,0.00825,0.00822,0.5,84167.559,691.472,83821.823,4789149.138,56.9
1913,5,0.00565,0.00563,0.5,83476.087,470.294,83240.94,4705327.315,56.367
1913,6,0.0044,0.00439,0.5,83005.793,364.014,82823.786,4622086.375,55.684
1913,7,0.00363,0.00362,0.5,82641.779,299.19,82492.184,4539262.588,54.927
1913,8,0.00309,0.00308,0.5,82342.589,253.641,82215.768,4456770.404,54.125
1913,9,0.00267,0.00267,0.5,82088.948,219.069,81979.413,4374554.636,53.29
1913,10,0.00267,0.00266,0.5,81869.879,218.153,81760.802,4292575.223,52.432
1913,11,0.00229,0.00229,0.5,81651.725,186.663,81558.394,4210814.421,51.57
1913,12,0.00272,0.00271,0.5,81465.063,220.954,81354.586,4129256.027,50.687
1913,13,0.00307,0.00306,0.5,81244.109,248.7,81119.759,4047901.44,49.824
1913,14,0.00336,0.00335,0.5,80995.409,271.714,80859.552,3966781.681,48.975
1913,15,0.00397,0.00397,0.5,80723.696,320.153,80563.619,3885922.129,48.139
1913,16,0.00474,0.00472,0.5,80403.543,379.889,80213.598,3805358.509,47.328
1913,17,0.00455,0.00454,0.5,80023.653,363.106,79842.1,3725144.911,46.551
1913,18,0.00514,0.00512,0.5,79660.548,408.129,79456.483,3645302.811,45.76
1913,19,0.00556,0.00554,0.5,79252.418,439.285,79032.776,3565846.328,44.994
1913,20,0.00617,0.00615,0.5,78813.134,484.561,78570.853,3486813.552,44.242
1913,21,0.00615,0.00614,0.5,78328.572,480.552,78088.296,3408242.699,43.512
1913,22,0.00641,0.00639,0.5,77848.02,497.067,77599.487,3330154.403,42.778
1913,23,0.00627,0.00625,0.5,77350.954,483.806,77109.05,3252554.916,42.049
1913,24,0.00621,0.0062,0.5,76867.147,476.194,76629.05,3175445.866,41.311
1913,25,0.00632,0.0063,0.5,76390.953,481.465,76150.221,3098816.815,40.565
1913,26,0.00668,0.00665,0.5,75909.489,505.112,75656.933,3022666.594,39.819
1913,27,0.00661,0.00658,0.5,75404.377,496.481,75156.136,2947009.662,39.083
1913,28,0.00682,0.0068,0.5,74907.896,509.376,74653.208,2871853.525,38.338
1913,29,0.00657,0.00655,0.5,74398.52,487.429,74154.805,2797200.318,37.598
1913,30,0.00639,0.00637,0.5,73911.091,470.858,73675.662,2723045.513,36.842
1913,31,0.00664,0.00662,0.5,73440.233,485.918,73197.274,2649369.851,36.075
1913,32,0.00668,0.00666,0.5,72954.315,485.766,72711.432,2576172.577,35.312
1913,33,0.00691,0.00688,0.5,72468.549,498.869,72219.115,2503461.144,34.545
1913,34,0.00729,0.00726,0.5,71969.681,522.856,71708.253,2431242.029,33.781
1913,35,0.00737,0.00734,0.5,71446.825,524.497,71184.576,2359533.777,33.025
1913,36,0.0079,0.00786,0.5,70922.328,557.804,70643.426,2288349.2,32.266
1913,37,0.00873,0.00869,0.5,70364.525,611.643,70058.703,2217705.774,31.517
1913,38,0.0086,0.00856,0.5,69752.882,597.315,69454.224,2147647.071,30.789
1913,39,0.00889,0.00885,0.5,69155.567,611.73,68849.702,2078192.846,30.051
1913,40,0.00951,0.00946,0.5,68543.837,648.457,68219.608,2009343.144,29.315
1913,41,0.0088,0.00876,0.5,67895.379,594.804,67597.977,1941123.537,28.59
1913,42,0.00952,0.00948,0.5,67300.575,637.76,66981.695,1873525.56,27.838
1913,43,0.01018,0.01013,0.5,66662.815,675.108,66325.261,1806543.865,27.1
1913,44,0.01077,0.01071,0.5,65987.707,706.867,65634.274,1740218.604,26.372
1913,45,0.01041,0.01036,0.5,65280.84,676.008,64942.836,1674584.33,25.652
1913,46,0.01201,0.01194,0.5,64604.832,771.367,64219.148,1609641.494,24.915
1913,47,0.01262,0.01254,0.5,63833.465,800.67,63433.13,1545422.346,24.21
1913,48,0.01301,0.01292,0.5,63032.795,814.654,62625.468,1481989.216,23.511
1913,49,0.01338,0.01329,0.5,62218.141,827.053,61804.615,1419363.748,22.813
1913,50,0.01385,0.01376,0.5,61391.088,844.445,60968.866,1357559.133,22.113
1913,51,0.0134,0.01331,0.5,60546.644,806.148,60143.57,1296590.267,21.415
1913,52,0.01441,0.01431,0.5,59740.496,854.606,59313.193,1236446.697,20.697
1913,53,0.01583,0.0157,0.5,58885.89,924.784,58423.499,1177133.504,19.99
1913,54,0.01659,0.01645,0.5,57961.107,953.481,57484.366,1118710.005,19.301
1913,55,0.01692,0.01678,0.5,57007.626,956.669,56529.291,1061225.639,18.616
1913,56,0.01876,0.01858,0.5,56050.957,1041.61,55530.152,1004696.348,17.925
1913,57,0.01973,0.01954,0.5,55009.346,1074.674,54472.009,949166.196,17.255
1913,58,0.02145,0.02122,0.5,53934.672,1144.443,53362.45,894694.187,16.588
1913,59,0.0232,0.02294,0.5,52790.229,1210.751,52184.853,841331.737,15.937
1913,60,0.02491,0.0246,0.5,51579.477,1269.109,50944.923,789146.883,15.3
1913,61,0.02711,0.02674,0.5,50310.369,1345.439,49637.649,738201.96,14.673
1913,62,0.02958,0.02915,0.5,48964.93,1427.4,48251.23,688564.311,14.062
1913,63,0.03012,0.02967,0.5,47537.53,1410.518,46832.271,640313.081,13.47
1913,64,0.03377,0.03321,0.5,46127.012,1531.851,45361.086,593480.81,12.866
1913,65,0.03356,0.03301,0.5,44595.16,1471.941,43859.19,548119.724,12.291
1913,66,0.03624,0.03559,0.5,43123.219,1534.778,42355.83,504260.534,11.693
1913,67,0.04157,0.04073,0.5,41588.441,1693.706,40741.588,461904.704,11.107
1913,68,0.0453,0.0443,0.5,39894.735,1767.367,39011.052,421163.116,10.557
1913,69,0.05126,0.04998,0.5,38127.368,1905.515,37174.611,382152.064,10.023
1913,70,0.05638,0.05483,0.5,36221.853,1986.066,35228.82,344977.453,9.524
1913,71,0.06058,0.0588,0.5,34235.787,2012.977,33229.298,309748.634,9.048
1913,72,0.06759,0.06538,0.5,32222.81,2106.833,31169.393,276519.336,8.581
1913,73,0.07239,0.06986,0.5,30115.976,2103.815,29064.068,245349.943,8.147
1913,74,0.07857,0.0756,0.5,28012.161,2117.767,26953.277,216285.874,7.721
1913,75,0.08092,0.07777,0.5,25894.394,2013.927,24887.43,189332.597,7.312
1913,76,0.09223,0.08816,0.5,23880.467,2105.325,22827.805,164445.167,6.886
1913,77,0.10517,0.09992,0.5,21775.142,2175.73,20687.277,141617.362,6.504
1913,78,0.11427,0.1081,0.5,19599.412,2118.623,18540.1,120930.085,6.17
1913,79,0.11845,0.11183,0.5,17480.789,1954.854,16503.361,102389.985,5.857
1913,80,0.12629,0.11879,0.5,15525.934,1844.373,14603.748,85886.623,5.532
1913,81,0.13482,0.1263,0.5,13681.561,1728.014,12817.554,71282.876,5.21
1913,82,0.14473,0.13496,0.5,11953.547,1613.258,11146.918,58465.321,4.891
1913,83,0.16152,0.14945,0.5,10340.289,1545.397,9567.591,47318.403,4.576
1913,84,0.17148,0.15793,0.5,8794.892,1389.019,8100.383,37750.813,4.292
1913,85,0.1947,0.17743,0.5,7405.873,1314.022,6748.862,29650.43,4.004
1913,86,0.21538,0.19444,0.5,6091.851,1184.525,5499.588,22901.568,3.759
1913,87,0.222,0.19982,0.5,4907.326,980.579,4417.036,17401.98,3.546
1913,88,0.24531,0.21851,0.5,3926.746,858.015,3497.739,12984.944,3.307
1913,89,0.27508,0.24182,0.5,3068.731,742.089,2697.687,9487.205,3.092
1913,90,0.29334,0.25582,0.5,2326.642,595.197,2029.044,6789.518,2.918
1913,91,0.31605,0.27292,0.5,1731.446,472.547,1495.172,4760.474,2.749
1913,92,0.33967,0.29036,0.5,1258.898,365.532,1076.132,3265.302,2.594
1913,93,0.36412,0.30804,0.5,893.366,275.192,755.77,2189.17,2.45
1913,94,0.38929,0.32586,0.5,618.174,201.441,517.453,1433.4,2.319
1913,95,0.41507,0.34373,0.5,416.733,143.245,345.111,915.947,2.198
1913,96,0.44132,0.36154,0.5,273.488,98.877,224.05,570.836,2.087
1913,97,0.4679,0.37919,0.5,174.611,66.21,141.506,346.787,1.986
1913,98,0.49466,0.39658,0.5,108.401,42.989,86.906,205.281,1.894
1913,99,0.52146,0.41362,0.5,65.411,27.055,51.884,118.375,1.81
1913,100,0.54813,0.43022,0.5,38.356,16.502,30.105,66.491,1.734
1913,101,0.57453,0.44632,0.5,21.854,9.754,16.977,36.385,1.665
1913,102,0.60051,0.46184,0.5,12.1,5.588,9.306,19.408,1.604
1913,103,0.62594,0.47673,0.5,6.512,3.104,4.96,10.102,1.551
1913,104,0.65069,0.49096,0.5,3.407,1.673,2.571,5.142,1.509
1913,105,0.67465,1,1.482,1.735,1.735,2.571,2.571,1.482
1914,0,0.11902,0.11048,0.35,1e+05,11047.664,92819.019,5121487.53,51.215
1914,1,0.02935,0.02892,0.5,88952.336,2572.828,87665.922,5028668.511,56.532
1914,2,0.0129,0.01282,0.5,86379.508,1107.055,85825.981,4941002.589,57.201
1914,3,0.00897,0.00893,0.5,85272.453,761.445,84891.731,4855176.608,56.937
1914,4,0.00745,0.00742,0.5,84511.008,627.286,84197.365,4770284.877,56.446
1914,5,0.00498,0.00497,0.5,83883.721,416.949,83675.247,4686087.513,55.864
1914,6,0.00395,0.00394,0.5,83466.772,328.997,83302.274,4602412.266,55.141
1914,7,0.00326,0.00326,0.5,83137.775,270.619,83002.465,4519109.992,54.357
1914,8,0.00272,0.00272,0.5,82867.156,225.354,82754.479,4436107.527,53.533
1914,9,0.00274,0.00274,0.5,82641.802,226.26,82528.672,4353353.048,52.677
1914,10,0.0024,0.0024,0.5,82415.542,197.605,82316.739,4270824.376,51.821
1914,11,0.00255,0.00255,0.5,82217.937,209.422,82113.226,4188507.637,50.944
1914,12,0.00263,0.00263,0.5,82008.515,215.429,81900.8,4106394.411,50.073
1914,13,0.00309,0.00309,0.5,81793.085,252.341,81666.915,4024493.611,49.203
1914,14,0.00383,0.00383,0.5,81540.744,312.038,81384.725,3942826.696,48.354
1914,15,0.00438,0.00437,0.5,81228.707,355.358,81051.027,3861441.971,47.538
1914,16,0.00505,0.00504,0.5,80873.348,407.445,80669.626,3780390.943,46.745
1914,17,0.00529,0.00528,0.5,80465.903,424.678,80253.564,3699721.318,45.979
1914,18,0.00548,0.00546,0.5,80041.225,437.071,79822.689,3619467.754,45.22
1914,19,0.00599,0.00597,0.5,79604.154,475.539,79366.384,3539645.064,44.466
1914,20,0.00607,0.00605,0.5,79128.615,478.611,78889.309,3460278.68,43.73
1914,21,0.0061,0.00608,0.5,78650.004,478.31,78410.848,3381389.371,42.993
1914,22,0.00603,0.00601,0.5,78171.693,470.017,77936.684,3302978.523,42.253
1914,23,0.00581,0.0058,0.5,77701.676,450.405,77476.473,3225041.838,41.505
1914,24,0.00627,0.00625,0.5,77251.27,482.934,77009.803,3147565.365,40.745
1914,25,0.00636,0.00634,0.5,76768.336,486.716,76524.978,3070555.562,39.998
1914,26,0.00653,0.00651,0.5,76281.62,496.513,76033.364,2994030.584,39.25
1914,27,0.00633,0.00631,0.5,75785.107,478.148,75546.033,2917997.221,38.504
1914,28,0.00665,0.00662,0.5,75306.959,498.824,75057.547,2842451.187,37.745
1914,29,0.00634,0.00632,0.5,74808.136,472.627,74571.822,2767393.64,36.993
1914,30,0.00648,0.00646,0.5,74335.509,480.424,74095.297,2692821.818,36.225
1914,31,0.00702,0.007,0.5,73855.085,516.98,73596.595,2618726.521,35.458
1914,32,0.00695,0.00693,0.5,73338.105,508.273,73083.969,2545129.926,34.704
1914,33,0.00671,0.00669,0.5,72829.832,487.109,72586.278,2472045.958,33.943
1914,34,0.0073,0.00727,0.5,72342.723,526.25,72079.598,2399459.68,33.168
1914,35,0.00805,0.00802,0.5,71816.473,575.617,71528.665,2327380.082,32.407
1914,36,0.00796,0.00793,0.5,71240.856,564.75,70958.481,2255851.417,31.665
1914,37,0.00822,0.00818,0.5,70676.106,578.479,70386.867,2184892.936,30.914
1914,38,0.00937,0.00932,0.5,70097.628,653.414,69770.921,2114506.069,30.165
1914,39,0.00898,0.00894,0.5,69444.214,620.644,69133.892,2044735.148,29.444
1914,40,0.00954,0.0095,0.5,68823.571,653.708,68496.716,1975601.256,28.705
1914,41,0.01039,0.01034,0.5,68169.862,704.575,67817.575,1907104.539,27.976
1914,42,0.00931,0.00926,0.5,67465.287,624.968,67152.803,1839286.964,27.263
1914,43,0.00986,0.00981,0.5,66840.32,655.507,66512.566,1772134.161,26.513
1914,44,0.01127,0.0112,0.5,66184.813,741.555,65814.036,1705621.595,25.771
1914,45,0.01105,0.01099,0.5,65443.258,718.967,65083.775,1639807.559,25.057
1914,46,0.01104,0.01098,0.5,64724.292,710.852,64368.866,1574723.784,24.33
1914,47,0.01234,0.01227,0.5,64013.44,785.26,63620.81,1510354.919,23.594
1914,48,0.01274,0.01266,0.5,63228.18,800.164,62828.098,1446734.109,22.881
1914,49,0.01351,0.01342,0.5,62428.016,837.666,62009.184,1383906.011,22.168
1914,50,0.0142,0.0141,0.5,61590.351,868.212,61156.245,1321896.827,21.463
1914,51,0.01432,0.01422,0.5,60722.139,863.623,60290.327,1260740.582,20.762
1914,52,0.01628,0.01615,0.5,59858.516,966.514,59375.259,1200450.255,20.055
1914,53,0.01586,0.01574,0.5,58892.002,926.883,58428.561,1141074.996,19.376
1914,54,0.0174,0.01725,0.5,57965.119,999.76,57465.239,1082646.435,18.678
1914,55,0.01868,0.01851,0.5,56965.359,1054.186,56438.266,1025181.196,17.997
1914,56,0.01891,0.01874,0.5,55911.172,1047.604,55387.37,968742.931,17.326
1914,57,0.02088,0.02066,0.5,54863.568,1133.707,54296.714,913355.561,16.648
1914,58,0.02261,0.02236,0.5,53729.861,1201.302,53129.21,859058.846,15.988
1914,59,0.02264,0.02238,0.5,52528.559,1175.743,51940.688,805929.636,15.343
1914,60,0.02641,0.02607,0.5,51352.816,1338.59,50683.522,753988.948,14.683
1914,61,0.02916,0.02875,0.5,50014.227,1437.697,49295.378,703305.427,14.062
1914,62,0.031,0.03053,0.5,48576.53,1483.111,47834.975,654010.048,13.463
1914,63,0.03427,0.0337,0.5,47093.42,1586.891,46299.974,606175.073,12.872
1914,64,0.03571,0.03508,0.5,45506.529,1596.521,44708.268,559875.099,12.303
1914,65,0.03957,0.03881,0.5,43910.008,1703.976,43058.02,515166.831,11.732
1914,66,0.03935,0.03859,0.5,42206.032,1628.903,41391.58,472108.811,11.186
1914,67,0.04384,0.0429,0.5,40577.128,1740.675,39706.791,430717.231,10.615
1914,68,0.04858,0.04743,0.5,38836.454,1841.909,37915.499,391010.44,10.068
1914,69,0.05356,0.05217,0.5,36994.545,1929.888,36029.601,353094.941,9.545
1914,70,0.05963,0.0579,0.5,35064.657,2030.348,34049.483,317065.34,9.042
1914,71,0.06457,0.06255,0.5,33034.309,2066.452,32001.083,283015.857,8.567
1914,72,0.07153,0.06906,0.5,30967.856,2138.786,29898.463,251014.775,8.106
1914,73,0.07723,0.07436,0.5,28829.07,2143.624,27757.258,221116.311,7.67
1914,74,0.08432,0.0809,0.5,26685.446,2158.984,25605.954,193359.053,7.246
1914,75,0.08991,0.08604,0.5,24526.462,2110.326,23471.299,167753.099,6.84
1914,76,0.09708,0.09259,0.5,22416.136,2075.43,21378.421,144281.8,6.437
1914,77,0.10665,0.10125,0.5,20340.706,2059.528,19310.941,122903.38,6.042
1914,78,0.12149,0.11453,0.5,18281.177,2093.724,17234.315,103592.438,5.667
1914,79,0.13572,0.1271,0.5,16187.453,2057.415,15158.745,86358.123,5.335
1914,80,0.13429,0.12584,0.5,14130.038,1778.073,13241.001,71199.378,5.039
1914,81,0.14785,0.13767,0.5,12351.964,1700.552,11501.688,57958.377,4.692
1914,82,0.16964,0.15638,0.5,10651.412,1665.629,9818.598,46456.689,4.362
1914,83,0.18608,0.17024,0.5,8985.784,1529.713,8220.927,36638.09,4.077
1914,84,0.20376,0.18492,0.5,7456.07,1378.763,6766.689,28417.163,3.811
1914,85,0.2194,0.19771,0.5,6077.307,1201.557,5476.529,21650.474,3.563
1914,86,0.24382,0.21733,0.5,4875.75,1059.639,4345.931,16173.945,3.317
1914,87,0.26741,0.23587,0.5,3816.111,900.119,3366.052,11828.015,3.099
